Date,Hour,LocationName,Count,WeekDay,WeekNum,Month,Year
20/11/2013,06:00,"Dortmund Square	",32,Wednesday,47,November,2013
20/11/2013,07:00,"Dortmund Square	",125,Wednesday,47,November,2013
20/11/2013,08:00,"Dortmund Square	",332,Wednesday,47,November,2013
20/11/2013,09:00,"Dortmund Square	",430,Wednesday,47,November,2013
20/11/2013,10:00,"Dortmund Square	",606,Wednesday,47,November,2013
20/11/2013,11:00,"Dortmund Square	",915,Wednesday,47,November,2013
20/11/2013,12:00,"Dortmund Square	",1544,Wednesday,47,November,2013
20/11/2013,13:00,"Dortmund Square	",1993,Wednesday,47,November,2013
20/11/2013,14:00,"Dortmund Square	",1925,Wednesday,47,November,2013
20/11/2013,15:00,"Dortmund Square	",1941,Wednesday,47,November,2013
20/11/2013,16:00,"Dortmund Square	",1699,Wednesday,47,November,2013
20/11/2013,17:00,"Dortmund Square	",1182,Wednesday,47,November,2013
20/11/2013,18:00,"Dortmund Square	",646,Wednesday,47,November,2013
20/11/2013,19:00,"Dortmund Square	",409,Wednesday,47,November,2013
20/11/2013,20:00,"Dortmund Square	",279,Wednesday,47,November,2013
20/11/2013,21:00,"Dortmund Square	",184,Wednesday,47,November,2013
20/11/2013,22:00,"Dortmund Square	",150,Wednesday,47,November,2013
20/11/2013,23:00,"Dortmund Square	",81,Wednesday,47,November,2013
21/11/2013,00:00,"Dortmund Square	",33,Thursday,47,November,2013
21/11/2013,01:00,"Dortmund Square	",10,Thursday,47,November,2013
21/11/2013,02:00,"Dortmund Square	",15,Thursday,47,November,2013
21/11/2013,03:00,"Dortmund Square	",4,Thursday,47,November,2013
21/11/2013,04:00,"Dortmund Square	",0,Thursday,47,November,2013
21/11/2013,05:00,"Dortmund Square	",1,Thursday,47,November,2013
21/11/2013,06:00,"Dortmund Square	",28,Thursday,47,November,2013
21/11/2013,07:00,"Dortmund Square	",138,Thursday,47,November,2013
21/11/2013,08:00,"Dortmund Square	",423,Thursday,47,November,2013
21/11/2013,09:00,"Dortmund Square	",475,Thursday,47,November,2013
21/11/2013,10:00,"Dortmund Square	",713,Thursday,47,November,2013
21/11/2013,11:00,"Dortmund Square	",1021,Thursday,47,November,2013
21/11/2013,12:00,"Dortmund Square	",1821,Thursday,47,November,2013
21/11/2013,13:00,"Dortmund Square	",2053,Thursday,47,November,2013
21/11/2013,14:00,"Dortmund Square	",1900,Thursday,47,November,2013
21/11/2013,15:00,"Dortmund Square	",1811,Thursday,47,November,2013
21/11/2013,16:00,"Dortmund Square	",1659,Thursday,47,November,2013
21/11/2013,17:00,"Dortmund Square	",1123,Thursday,47,November,2013
21/11/2013,18:00,"Dortmund Square	",752,Thursday,47,November,2013
21/11/2013,19:00,"Dortmund Square	",514,Thursday,47,November,2013
21/11/2013,20:00,"Dortmund Square	",346,Thursday,47,November,2013
21/11/2013,21:00,"Dortmund Square	",164,Thursday,47,November,2013
21/11/2013,22:00,"Dortmund Square	",149,Thursday,47,November,2013
21/11/2013,23:00,"Dortmund Square	",84,Thursday,47,November,2013
22/11/2013,00:00,"Dortmund Square	",59,Friday,47,November,2013
22/11/2013,01:00,"Dortmund Square	",39,Friday,47,November,2013
22/11/2013,02:00,"Dortmund Square	",41,Friday,47,November,2013
22/11/2013,03:00,"Dortmund Square	",22,Friday,47,November,2013
22/11/2013,04:00,"Dortmund Square	",0,Friday,47,November,2013
22/11/2013,05:00,"Dortmund Square	",8,Friday,47,November,2013
22/11/2013,06:00,"Dortmund Square	",39,Friday,47,November,2013
22/11/2013,07:00,"Dortmund Square	",168,Friday,47,November,2013
22/11/2013,08:00,"Dortmund Square	",455,Friday,47,November,2013
22/11/2013,09:00,"Dortmund Square	",493,Friday,47,November,2013
22/11/2013,10:00,"Dortmund Square	",862,Friday,47,November,2013
22/11/2013,11:00,"Dortmund Square	",1306,Friday,47,November,2013
22/11/2013,12:00,"Dortmund Square	",1976,Friday,47,November,2013
22/11/2013,13:00,"Dortmund Square	",2695,Friday,47,November,2013
22/11/2013,14:00,"Dortmund Square	",2674,Friday,47,November,2013
22/11/2013,15:00,"Dortmund Square	",2597,Friday,47,November,2013
22/11/2013,16:00,"Dortmund Square	",2171,Friday,47,November,2013
22/11/2013,17:00,"Dortmund Square	",1578,Friday,47,November,2013
22/11/2013,18:00,"Dortmund Square	",879,Friday,47,November,2013
22/11/2013,19:00,"Dortmund Square	",674,Friday,47,November,2013
22/11/2013,20:00,"Dortmund Square	",446,Friday,47,November,2013
22/11/2013,21:00,"Dortmund Square	",267,Friday,47,November,2013
22/11/2013,22:00,"Dortmund Square	",251,Friday,47,November,2013
22/11/2013,23:00,"Dortmund Square	",145,Friday,47,November,2013
23/11/2013,00:00,"Dortmund Square	",109,Saturday,47,November,2013
23/11/2013,01:00,"Dortmund Square	",65,Saturday,47,November,2013
23/11/2013,02:00,"Dortmund Square	",50,Saturday,47,November,2013
23/11/2013,03:00,"Dortmund Square	",31,Saturday,47,November,2013
23/11/2013,04:00,"Dortmund Square	",7,Saturday,47,November,2013
23/11/2013,05:00,"Dortmund Square	",14,Saturday,47,November,2013
23/11/2013,06:00,"Dortmund Square	",14,Saturday,47,November,2013
23/11/2013,07:00,"Dortmund Square	",36,Saturday,47,November,2013
23/11/2013,08:00,"Dortmund Square	",179,Saturday,47,November,2013
23/11/2013,09:00,"Dortmund Square	",386,Saturday,47,November,2013
23/11/2013,10:00,"Dortmund Square	",764,Saturday,47,November,2013
23/11/2013,11:00,"Dortmund Square	",1428,Saturday,47,November,2013
23/11/2013,12:00,"Dortmund Square	",2226,Saturday,47,November,2013
23/11/2013,13:00,"Dortmund Square	",3091,Saturday,47,November,2013
23/11/2013,14:00,"Dortmund Square	",3879,Saturday,47,November,2013
23/11/2013,15:00,"Dortmund Square	",3847,Saturday,47,November,2013
23/11/2013,16:00,"Dortmund Square	",3029,Saturday,47,November,2013
23/11/2013,17:00,"Dortmund Square	",1835,Saturday,47,November,2013
23/11/2013,18:00,"Dortmund Square	",950,Saturday,47,November,2013
23/11/2013,19:00,"Dortmund Square	",606,Saturday,47,November,2013
23/11/2013,20:00,"Dortmund Square	",345,Saturday,47,November,2013
23/11/2013,21:00,"Dortmund Square	",250,Saturday,47,November,2013
23/11/2013,22:00,"Dortmund Square	",256,Saturday,47,November,2013
23/11/2013,23:00,"Dortmund Square	",154,Saturday,47,November,2013
24/11/2013,00:00,"Dortmund Square	",64,Sunday,47,November,2013
24/11/2013,01:00,"Dortmund Square	",45,Sunday,47,November,2013
24/11/2013,02:00,"Dortmund Square	",43,Sunday,47,November,2013
24/11/2013,03:00,"Dortmund Square	",23,Sunday,47,November,2013
24/11/2013,04:00,"Dortmund Square	",4,Sunday,47,November,2013
24/11/2013,05:00,"Dortmund Square	",0,Sunday,47,November,2013
24/11/2013,06:00,"Dortmund Square	",0,Sunday,47,November,2013
24/11/2013,07:00,"Dortmund Square	",0,Sunday,47,November,2013
24/11/2013,08:00,"Dortmund Square	",48,Sunday,47,November,2013
24/11/2013,09:00,"Dortmund Square	",82,Sunday,47,November,2013
24/11/2013,10:00,"Dortmund Square	",277,Sunday,47,November,2013
24/11/2013,11:00,"Dortmund Square	",559,Sunday,47,November,2013
24/11/2013,12:00,"Dortmund Square	",917,Sunday,47,November,2013
24/11/2013,13:00,"Dortmund Square	",1196,Sunday,47,November,2013
24/11/2013,14:00,"Dortmund Square	",1602,Sunday,47,November,2013
24/11/2013,15:00,"Dortmund Square	",1660,Sunday,47,November,2013
24/11/2013,16:00,"Dortmund Square	",1113,Sunday,47,November,2013
24/11/2013,17:00,"Dortmund Square	",544,Sunday,47,November,2013
24/11/2013,18:00,"Dortmund Square	",221,Sunday,47,November,2013
24/11/2013,19:00,"Dortmund Square	",142,Sunday,47,November,2013
24/11/2013,20:00,"Dortmund Square	",85,Sunday,47,November,2013
24/11/2013,21:00,"Dortmund Square	",59,Sunday,47,November,2013
24/11/2013,22:00,"Dortmund Square	",39,Sunday,47,November,2013
24/11/2013,23:00,"Dortmund Square	",23,Sunday,47,November,2013
25/11/2013,00:00,"Dortmund Square	",9,Monday,48,December,2013
25/11/2013,01:00,"Dortmund Square	",9,Monday,48,December,2013
25/11/2013,02:00,"Dortmund Square	",0,Monday,48,December,2013
25/11/2013,03:00,"Dortmund Square	",0,Monday,48,December,2013
25/11/2013,04:00,"Dortmund Square	",0,Monday,48,December,2013
25/11/2013,05:00,"Dortmund Square	",14,Monday,48,December,2013
25/11/2013,06:00,"Dortmund Square	",35,Monday,48,December,2013
25/11/2013,07:00,"Dortmund Square	",194,Monday,48,December,2013
25/11/2013,08:00,"Dortmund Square	",540,Monday,48,December,2013
25/11/2013,09:00,"Dortmund Square	",650,Monday,48,December,2013
25/11/2013,10:00,"Dortmund Square	",815,Monday,48,December,2013
25/11/2013,11:00,"Dortmund Square	",1120,Monday,48,December,2013
25/11/2013,12:00,"Dortmund Square	",1762,Monday,48,December,2013
25/11/2013,13:00,"Dortmund Square	",1673,Monday,48,December,2013
25/11/2013,14:00,"Dortmund Square	",1514,Monday,48,December,2013
25/11/2013,15:00,"Dortmund Square	",1593,Monday,48,December,2013
25/11/2013,16:00,"Dortmund Square	",1425,Monday,48,December,2013
25/11/2013,17:00,"Dortmund Square	",1039,Monday,48,December,2013
25/11/2013,18:00,"Dortmund Square	",574,Monday,48,December,2013
25/11/2013,19:00,"Dortmund Square	",298,Monday,48,December,2013
25/11/2013,20:00,"Dortmund Square	",205,Monday,48,December,2013
25/11/2013,21:00,"Dortmund Square	",121,Monday,48,December,2013
25/11/2013,22:00,"Dortmund Square	",107,Monday,48,December,2013
25/11/2013,23:00,"Dortmund Square	",60,Monday,48,December,2013
26/11/2013,00:00,"Dortmund Square	",19,Tuesday,48,December,2013
26/11/2013,01:00,"Dortmund Square	",3,Tuesday,48,December,2013
26/11/2013,02:00,"Dortmund Square	",0,Tuesday,48,December,2013
26/11/2013,03:00,"Dortmund Square	",0,Tuesday,48,December,2013
26/11/2013,04:00,"Dortmund Square	",0,Tuesday,48,December,2013
26/11/2013,05:00,"Dortmund Square	",0,Tuesday,48,December,2013
26/11/2013,06:00,"Dortmund Square	",29,Tuesday,48,December,2013
26/11/2013,07:00,"Dortmund Square	",134,Tuesday,48,December,2013
26/11/2013,08:00,"Dortmund Square	",483,Tuesday,48,December,2013
26/11/2013,09:00,"Dortmund Square	",467,Tuesday,48,December,2013
26/11/2013,10:00,"Dortmund Square	",719,Tuesday,48,December,2013
26/11/2013,11:00,"Dortmund Square	",1061,Tuesday,48,December,2013
26/11/2013,12:00,"Dortmund Square	",1638,Tuesday,48,December,2013
26/11/2013,13:00,"Dortmund Square	",1884,Tuesday,48,December,2013
26/11/2013,14:00,"Dortmund Square	",1781,Tuesday,48,December,2013
26/11/2013,15:00,"Dortmund Square	",1710,Tuesday,48,December,2013
26/11/2013,16:00,"Dortmund Square	",1418,Tuesday,48,December,2013
26/11/2013,17:00,"Dortmund Square	",1046,Tuesday,48,December,2013
26/11/2013,18:00,"Dortmund Square	",592,Tuesday,48,December,2013
26/11/2013,19:00,"Dortmund Square	",327,Tuesday,48,December,2013
26/11/2013,20:00,"Dortmund Square	",232,Tuesday,48,December,2013
26/11/2013,21:00,"Dortmund Square	",141,Tuesday,48,December,2013
26/11/2013,22:00,"Dortmund Square	",128,Tuesday,48,December,2013
26/11/2013,23:00,"Dortmund Square	",83,Tuesday,48,December,2013
27/11/2013,00:00,"Dortmund Square	",23,Wednesday,48,December,2013
27/11/2013,01:00,"Dortmund Square	",10,Wednesday,48,December,2013
27/11/2013,02:00,"Dortmund Square	",13,Wednesday,48,December,2013
27/11/2013,03:00,"Dortmund Square	",12,Wednesday,48,December,2013
27/11/2013,04:00,"Dortmund Square	",0,Wednesday,48,December,2013
27/11/2013,05:00,"Dortmund Square	",3,Wednesday,48,December,2013
27/11/2013,06:00,"Dortmund Square	",42,Wednesday,48,December,2013
27/11/2013,07:00,"Dortmund Square	",166,Wednesday,48,December,2013
27/11/2013,08:00,"Dortmund Square	",439,Wednesday,48,December,2013
27/11/2013,09:00,"Dortmund Square	",569,Wednesday,48,December,2013
27/11/2013,10:00,"Dortmund Square	",803,Wednesday,48,December,2013
27/11/2013,11:00,"Dortmund Square	",1213,Wednesday,48,December,2013
27/11/2013,12:00,"Dortmund Square	",2046,Wednesday,48,December,2013
27/11/2013,13:00,"Dortmund Square	",2640,Wednesday,48,December,2013
27/11/2013,14:00,"Dortmund Square	",2550,Wednesday,48,December,2013
27/11/2013,15:00,"Dortmund Square	",2571,Wednesday,48,December,2013
27/11/2013,16:00,"Dortmund Square	",2250,Wednesday,48,December,2013
27/11/2013,17:00,"Dortmund Square	",1566,Wednesday,48,December,2013
27/11/2013,18:00,"Dortmund Square	",855,Wednesday,48,December,2013
27/11/2013,19:00,"Dortmund Square	",541,Wednesday,48,December,2013
27/11/2013,20:00,"Dortmund Square	",369,Wednesday,48,December,2013
27/11/2013,21:00,"Dortmund Square	",243,Wednesday,48,December,2013
27/11/2013,22:00,"Dortmund Square	",198,Wednesday,48,December,2013
27/11/2013,23:00,"Dortmund Square	",108,Wednesday,48,December,2013
28/11/2013,00:00,"Dortmund Square	",31,Thursday,48,December,2013
28/11/2013,01:00,"Dortmund Square	",9,Thursday,48,December,2013
28/11/2013,02:00,"Dortmund Square	",14,Thursday,48,December,2013
28/11/2013,03:00,"Dortmund Square	",4,Thursday,48,December,2013
28/11/2013,04:00,"Dortmund Square	",0,Thursday,48,December,2013
28/11/2013,05:00,"Dortmund Square	",0,Thursday,48,December,2013
28/11/2013,06:00,"Dortmund Square	",26,Thursday,48,December,2013
28/11/2013,07:00,"Dortmund Square	",132,Thursday,48,December,2013
28/11/2013,08:00,"Dortmund Square	",403,Thursday,48,December,2013
28/11/2013,09:00,"Dortmund Square	",454,Thursday,48,December,2013
28/11/2013,10:00,"Dortmund Square	",681,Thursday,48,December,2013
28/11/2013,11:00,"Dortmund Square	",976,Thursday,48,December,2013
28/11/2013,12:00,"Dortmund Square	",1740,Thursday,48,December,2013
28/11/2013,13:00,"Dortmund Square	",1962,Thursday,48,December,2013
28/11/2013,14:00,"Dortmund Square	",1816,Thursday,48,December,2013
28/11/2013,15:00,"Dortmund Square	",1730,Thursday,48,December,2013
28/11/2013,16:00,"Dortmund Square	",1585,Thursday,48,December,2013
28/11/2013,17:00,"Dortmund Square	",1074,Thursday,48,December,2013
28/11/2013,18:00,"Dortmund Square	",718,Thursday,48,December,2013
28/11/2013,19:00,"Dortmund Square	",491,Thursday,48,December,2013
28/11/2013,20:00,"Dortmund Square	",331,Thursday,48,December,2013
28/11/2013,21:00,"Dortmund Square	",157,Thursday,48,December,2013
28/11/2013,22:00,"Dortmund Square	",143,Thursday,48,December,2013
28/11/2013,23:00,"Dortmund Square	",81,Thursday,48,December,2013
29/11/2013,00:00,"Dortmund Square	",91,Friday,48,December,2013
29/11/2013,01:00,"Dortmund Square	",60,Friday,48,December,2013
29/11/2013,02:00,"Dortmund Square	",63,Friday,48,December,2013
29/11/2013,03:00,"Dortmund Square	",32,Friday,48,December,2013
29/11/2013,04:00,"Dortmund Square	",0,Friday,48,December,2013
29/11/2013,05:00,"Dortmund Square	",12,Friday,48,December,2013
29/11/2013,06:00,"Dortmund Square	",58,Friday,48,December,2013
29/11/2013,07:00,"Dortmund Square	",258,Friday,48,December,2013
29/11/2013,08:00,"Dortmund Square	",700,Friday,48,December,2013
29/11/2013,09:00,"Dortmund Square	",756,Friday,48,December,2013
29/11/2013,10:00,"Dortmund Square	",1326,Friday,48,December,2013
29/11/2013,11:00,"Dortmund Square	",2007,Friday,48,December,2013
29/11/2013,12:00,"Dortmund Square	",3037,Friday,48,December,2013
29/11/2013,13:00,"Dortmund Square	",4141,Friday,48,December,2013
29/11/2013,14:00,"Dortmund Square	",4108,Friday,48,December,2013
29/11/2013,15:00,"Dortmund Square	",3991,Friday,48,December,2013
29/11/2013,16:00,"Dortmund Square	",3335,Friday,48,December,2013
29/11/2013,17:00,"Dortmund Square	",2425,Friday,48,December,2013
29/11/2013,18:00,"Dortmund Square	",1351,Friday,48,December,2013
29/11/2013,19:00,"Dortmund Square	",1035,Friday,48,December,2013
29/11/2013,20:00,"Dortmund Square	",685,Friday,48,December,2013
29/11/2013,21:00,"Dortmund Square	",411,Friday,48,December,2013
29/11/2013,22:00,"Dortmund Square	",384,Friday,48,December,2013
29/11/2013,23:00,"Dortmund Square	",222,Friday,48,December,2013
30/11/2013,00:00,"Dortmund Square	",229,Saturday,48,December,2013
30/11/2013,01:00,"Dortmund Square	",137,Saturday,48,December,2013
30/11/2013,02:00,"Dortmund Square	",107,Saturday,48,December,2013
30/11/2013,03:00,"Dortmund Square	",65,Saturday,48,December,2013
30/11/2013,04:00,"Dortmund Square	",15,Saturday,48,December,2013
30/11/2013,05:00,"Dortmund Square	",29,Saturday,48,December,2013
30/11/2013,06:00,"Dortmund Square	",29,Saturday,48,December,2013
30/11/2013,07:00,"Dortmund Square	",75,Saturday,48,December,2013
30/11/2013,08:00,"Dortmund Square	",377,Saturday,48,December,2013
30/11/2013,09:00,"Dortmund Square	",815,Saturday,48,December,2013
30/11/2013,10:00,"Dortmund Square	",1610,Saturday,48,December,2013
30/11/2013,11:00,"Dortmund Square	",3012,Saturday,48,December,2013
30/11/2013,12:00,"Dortmund Square	",4693,Saturday,48,December,2013
30/11/2013,13:00,"Dortmund Square	",6516,Saturday,48,December,2013
30/11/2013,14:00,"Dortmund Square	",8179,Saturday,48,December,2013
30/11/2013,15:00,"Dortmund Square	",8111,Saturday,48,December,2013
30/11/2013,16:00,"Dortmund Square	",6387,Saturday,48,December,2013
30/11/2013,17:00,"Dortmund Square	",3870,Saturday,48,December,2013
30/11/2013,18:00,"Dortmund Square	",2003,Saturday,48,December,2013
30/11/2013,19:00,"Dortmund Square	",1277,Saturday,48,December,2013
30/11/2013,20:00,"Dortmund Square	",728,Saturday,48,December,2013
30/11/2013,21:00,"Dortmund Square	",527,Saturday,48,December,2013
30/11/2013,22:00,"Dortmund Square	",539,Saturday,48,December,2013
30/11/2013,23:00,"Dortmund Square	",323,Saturday,48,December,2013
01/12/2013,00:00,"Dortmund Square	",114,Sunday,48,December,2013
01/12/2013,01:00,"Dortmund Square	",80,Sunday,48,December,2013
01/12/2013,02:00,"Dortmund Square	",76,Sunday,48,December,2013
01/12/2013,03:00,"Dortmund Square	",41,Sunday,48,December,2013
01/12/2013,04:00,"Dortmund Square	",7,Sunday,48,December,2013
01/12/2013,05:00,"Dortmund Square	",0,Sunday,48,December,2013
01/12/2013,06:00,"Dortmund Square	",0,Sunday,48,December,2013
01/12/2013,07:00,"Dortmund Square	",0,Sunday,48,December,2013
01/12/2013,08:00,"Dortmund Square	",85,Sunday,48,December,2013
01/12/2013,09:00,"Dortmund Square	",144,Sunday,48,December,2013
01/12/2013,10:00,"Dortmund Square	",490,Sunday,48,December,2013
01/12/2013,11:00,"Dortmund Square	",989,Sunday,48,December,2013
01/12/2013,12:00,"Dortmund Square	",1622,Sunday,48,December,2013
01/12/2013,13:00,"Dortmund Square	",2115,Sunday,48,December,2013
01/12/2013,14:00,"Dortmund Square	",2833,Sunday,48,December,2013
01/12/2013,15:00,"Dortmund Square	",2934,Sunday,48,December,2013
01/12/2013,16:00,"Dortmund Square	",1968,Sunday,48,December,2013
01/12/2013,17:00,"Dortmund Square	",962,Sunday,48,December,2013
01/12/2013,18:00,"Dortmund Square	",390,Sunday,48,December,2013
01/12/2013,19:00,"Dortmund Square	",251,Sunday,48,December,2013
01/12/2013,20:00,"Dortmund Square	",150,Sunday,48,December,2013
01/12/2013,21:00,"Dortmund Square	",104,Sunday,48,December,2013
01/12/2013,22:00,"Dortmund Square	",69,Sunday,48,December,2013
01/12/2013,23:00,"Dortmund Square	",40,Sunday,48,December,2013
02/12/2013,00:00,"Dortmund Square	",19,Monday,49,December,2013
02/12/2013,01:00,"Dortmund Square	",19,Monday,49,December,2013
02/12/2013,02:00,"Dortmund Square	",0,Monday,49,December,2013
02/12/2013,03:00,"Dortmund Square	",0,Monday,49,December,2013
02/12/2013,04:00,"Dortmund Square	",0,Monday,49,December,2013
02/12/2013,05:00,"Dortmund Square	",30,Monday,49,December,2013
02/12/2013,06:00,"Dortmund Square	",73,Monday,49,December,2013
02/12/2013,07:00,"Dortmund Square	",405,Monday,49,December,2013
02/12/2013,08:00,"Dortmund Square	",1128,Monday,49,December,2013
02/12/2013,09:00,"Dortmund Square	",1357,Monday,49,December,2013
02/12/2013,10:00,"Dortmund Square	",1703,Monday,49,December,2013
02/12/2013,11:00,"Dortmund Square	",2340,Monday,49,December,2013
02/12/2013,12:00,"Dortmund Square	",3682,Monday,49,December,2013
02/12/2013,13:00,"Dortmund Square	",3496,Monday,49,December,2013
02/12/2013,14:00,"Dortmund Square	",3164,Monday,49,December,2013
02/12/2013,15:00,"Dortmund Square	",3328,Monday,49,December,2013
02/12/2013,16:00,"Dortmund Square	",2978,Monday,49,December,2013
02/12/2013,17:00,"Dortmund Square	",2171,Monday,49,December,2013
02/12/2013,18:00,"Dortmund Square	",1198,Monday,49,December,2013
02/12/2013,19:00,"Dortmund Square	",623,Monday,49,December,2013
02/12/2013,20:00,"Dortmund Square	",428,Monday,49,December,2013
02/12/2013,21:00,"Dortmund Square	",252,Monday,49,December,2013
02/12/2013,22:00,"Dortmund Square	",224,Monday,49,December,2013
02/12/2013,23:00,"Dortmund Square	",127,Monday,49,December,2013
03/12/2013,00:00,"Dortmund Square	",34,Tuesday,49,December,2013
03/12/2013,01:00,"Dortmund Square	",5,Tuesday,49,December,2013
03/12/2013,02:00,"Dortmund Square	",0,Tuesday,49,December,2013
03/12/2013,03:00,"Dortmund Square	",0,Tuesday,49,December,2013
03/12/2013,04:00,"Dortmund Square	",0,Tuesday,49,December,2013
03/12/2013,05:00,"Dortmund Square	",0,Tuesday,49,December,2013
03/12/2013,06:00,"Dortmund Square	",51,Tuesday,49,December,2013
03/12/2013,07:00,"Dortmund Square	",237,Tuesday,49,December,2013
03/12/2013,08:00,"Dortmund Square	",854,Tuesday,49,December,2013
03/12/2013,09:00,"Dortmund Square	",826,Tuesday,49,December,2013
03/12/2013,10:00,"Dortmund Square	",1271,Tuesday,49,December,2013
03/12/2013,11:00,"Dortmund Square	",1876,Tuesday,49,December,2013
03/12/2013,12:00,"Dortmund Square	",2896,Tuesday,49,December,2013
03/12/2013,13:00,"Dortmund Square	",3331,Tuesday,49,December,2013
03/12/2013,14:00,"Dortmund Square	",3148,Tuesday,49,December,2013
03/12/2013,15:00,"Dortmund Square	",3023,Tuesday,49,December,2013
03/12/2013,16:00,"Dortmund Square	",2507,Tuesday,49,December,2013
03/12/2013,17:00,"Dortmund Square	",1848,Tuesday,49,December,2013
03/12/2013,18:00,"Dortmund Square	",1046,Tuesday,49,December,2013
03/12/2013,19:00,"Dortmund Square	",578,Tuesday,49,December,2013
03/12/2013,20:00,"Dortmund Square	",409,Tuesday,49,December,2013
03/12/2013,21:00,"Dortmund Square	",249,Tuesday,49,December,2013
03/12/2013,22:00,"Dortmund Square	",227,Tuesday,49,December,2013
03/12/2013,23:00,"Dortmund Square	",147,Tuesday,49,December,2013
04/12/2013,00:00,"Dortmund Square	",30,Wednesday,49,December,2013
04/12/2013,01:00,"Dortmund Square	",13,Wednesday,49,December,2013
04/12/2013,02:00,"Dortmund Square	",18,Wednesday,49,December,2013
04/12/2013,03:00,"Dortmund Square	",16,Wednesday,49,December,2013
04/12/2013,04:00,"Dortmund Square	",0,Wednesday,49,December,2013
04/12/2013,05:00,"Dortmund Square	",4,Wednesday,49,December,2013
04/12/2013,06:00,"Dortmund Square	",55,Wednesday,49,December,2013
04/12/2013,07:00,"Dortmund Square	",221,Wednesday,49,December,2013
04/12/2013,08:00,"Dortmund Square	",586,Wednesday,49,December,2013
04/12/2013,09:00,"Dortmund Square	",759,Wednesday,49,December,2013
04/12/2013,10:00,"Dortmund Square	",1071,Wednesday,49,December,2013
04/12/2013,11:00,"Dortmund Square	",1619,Wednesday,49,December,2013
04/12/2013,12:00,"Dortmund Square	",2731,Wednesday,49,December,2013
04/12/2013,13:00,"Dortmund Square	",3525,Wednesday,49,December,2013
04/12/2013,14:00,"Dortmund Square	",3404,Wednesday,49,December,2013
04/12/2013,15:00,"Dortmund Square	",3433,Wednesday,49,December,2013
04/12/2013,16:00,"Dortmund Square	",3004,Wednesday,49,December,2013
04/12/2013,17:00,"Dortmund Square	",2090,Wednesday,49,December,2013
04/12/2013,18:00,"Dortmund Square	",1142,Wednesday,49,December,2013
04/12/2013,19:00,"Dortmund Square	",722,Wednesday,49,December,2013
04/12/2013,20:00,"Dortmund Square	",492,Wednesday,49,December,2013
04/12/2013,21:00,"Dortmund Square	",325,Wednesday,49,December,2013
04/12/2013,22:00,"Dortmund Square	",265,Wednesday,49,December,2013
04/12/2013,23:00,"Dortmund Square	",142,Wednesday,49,December,2013
05/12/2013,00:00,"Dortmund Square	",44,Thursday,49,December,2013
05/12/2013,01:00,"Dortmund Square	",12,Thursday,49,December,2013
05/12/2013,02:00,"Dortmund Square	",19,Thursday,49,December,2013
05/12/2013,03:00,"Dortmund Square	",4,Thursday,49,December,2013
05/12/2013,04:00,"Dortmund Square	",0,Thursday,49,December,2013
05/12/2013,05:00,"Dortmund Square	",1,Thursday,49,December,2013
05/12/2013,06:00,"Dortmund Square	",37,Thursday,49,December,2013
05/12/2013,07:00,"Dortmund Square	",186,Thursday,49,December,2013
05/12/2013,08:00,"Dortmund Square	",569,Thursday,49,December,2013
05/12/2013,09:00,"Dortmund Square	",641,Thursday,49,December,2013
05/12/2013,10:00,"Dortmund Square	",962,Thursday,49,December,2013
05/12/2013,11:00,"Dortmund Square	",1376,Thursday,49,December,2013
05/12/2013,12:00,"Dortmund Square	",2457,Thursday,49,December,2013
05/12/2013,13:00,"Dortmund Square	",2769,Thursday,49,December,2013
05/12/2013,14:00,"Dortmund Square	",2563,Thursday,49,December,2013
05/12/2013,15:00,"Dortmund Square	",2443,Thursday,49,December,2013
05/12/2013,16:00,"Dortmund Square	",2238,Thursday,49,December,2013
05/12/2013,17:00,"Dortmund Square	",1515,Thursday,49,December,2013
05/12/2013,18:00,"Dortmund Square	",1014,Thursday,49,December,2013
05/12/2013,19:00,"Dortmund Square	",694,Thursday,49,December,2013
05/12/2013,20:00,"Dortmund Square	",467,Thursday,49,December,2013
05/12/2013,21:00,"Dortmund Square	",222,Thursday,49,December,2013
05/12/2013,22:00,"Dortmund Square	",200,Thursday,49,December,2013
05/12/2013,23:00,"Dortmund Square	",114,Thursday,49,December,2013
06/12/2013,00:00,"Dortmund Square	",96,Friday,49,December,2013
06/12/2013,01:00,"Dortmund Square	",63,Friday,49,December,2013
06/12/2013,02:00,"Dortmund Square	",67,Friday,49,December,2013
06/12/2013,03:00,"Dortmund Square	",35,Friday,49,December,2013
06/12/2013,04:00,"Dortmund Square	",0,Friday,49,December,2013
06/12/2013,05:00,"Dortmund Square	",12,Friday,49,December,2013
06/12/2013,06:00,"Dortmund Square	",61,Friday,49,December,2013
06/12/2013,07:00,"Dortmund Square	",273,Friday,49,December,2013
06/12/2013,08:00,"Dortmund Square	",743,Friday,49,December,2013
06/12/2013,09:00,"Dortmund Square	",804,Friday,49,December,2013
06/12/2013,10:00,"Dortmund Square	",1409,Friday,49,December,2013
06/12/2013,11:00,"Dortmund Square	",2134,Friday,49,December,2013
06/12/2013,12:00,"Dortmund Square	",3230,Friday,49,December,2013
06/12/2013,13:00,"Dortmund Square	",4404,Friday,49,December,2013
06/12/2013,14:00,"Dortmund Square	",4369,Friday,49,December,2013
06/12/2013,15:00,"Dortmund Square	",4244,Friday,49,December,2013
06/12/2013,16:00,"Dortmund Square	",3547,Friday,49,December,2013
