Date,Hour,LocationName,Count,WeekDay,WeekNum,Month,Year
31/08/2008,21:00,Albion Street North,42,Sunday,35,August,2008
31/08/2008,22:00,Albion Street North,81,Sunday,35,August,2008
31/08/2008,23:00,Albion Street North,17,Sunday,35,August,2008
01/09/2008,00:00,Albion Street North,24,Monday,36,September,2008
01/09/2008,01:00,Albion Street North,0,Monday,36,September,2008
01/09/2008,02:00,Albion Street North,1,Monday,36,September,2008
01/09/2008,03:00,Albion Street North,3,Monday,36,September,2008
01/09/2008,04:00,Albion Street North,1,Monday,36,September,2008
01/09/2008,05:00,Albion Street North,14,Monday,36,September,2008
01/09/2008,06:00,Albion Street North,78,Monday,36,September,2008
01/09/2008,07:00,Albion Street North,433,Monday,36,September,2008
01/09/2008,08:00,Albion Street North,982,Monday,36,September,2008
01/09/2008,09:00,Albion Street North,927,Monday,36,September,2008
01/09/2008,10:00,Albion Street North,1367,Monday,36,September,2008
01/09/2008,11:00,Albion Street North,2687,Monday,36,September,2008
01/09/2008,12:00,Albion Street North,4538,Monday,36,September,2008
01/09/2008,13:00,Albion Street North,5727,Monday,36,September,2008
01/09/2008,14:00,Albion Street North,2895,Monday,36,September,2008
01/09/2008,15:00,Albion Street North,2499,Monday,36,September,2008
01/09/2008,16:00,Albion Street North,2290,Monday,36,September,2008
01/09/2008,17:00,Albion Street North,2363,Monday,36,September,2008
01/09/2008,18:00,Albion Street North,721,Monday,36,September,2008
01/09/2008,19:00,Albion Street North,256,Monday,36,September,2008
01/09/2008,20:00,Albion Street North,165,Monday,36,September,2008
01/09/2008,21:00,Albion Street North,77,Monday,36,September,2008
01/09/2008,22:00,Albion Street North,85,Monday,36,September,2008
01/09/2008,23:00,Albion Street North,24,Monday,36,September,2008
02/09/2008,00:00,Albion Street North,14,Tuesday,36,September,2008
02/09/2008,01:00,Albion Street North,0,Tuesday,36,September,2008
02/09/2008,02:00,Albion Street North,1,Tuesday,36,September,2008
02/09/2008,03:00,Albion Street North,6,Tuesday,36,September,2008
02/09/2008,04:00,Albion Street North,0,Tuesday,36,September,2008
02/09/2008,05:00,Albion Street North,9,Tuesday,36,September,2008
02/09/2008,06:00,Albion Street North,75,Tuesday,36,September,2008
02/09/2008,07:00,Albion Street North,384,Tuesday,36,September,2008
02/09/2008,08:00,Albion Street North,1053,Tuesday,36,September,2008
02/09/2008,09:00,Albion Street North,673,Tuesday,36,September,2008
02/09/2008,10:00,Albion Street North,1062,Tuesday,36,September,2008
02/09/2008,11:00,Albion Street North,2605,Tuesday,36,September,2008
02/09/2008,12:00,Albion Street North,4163,Tuesday,36,September,2008
02/09/2008,13:00,Albion Street North,4651,Tuesday,36,September,2008
02/09/2008,14:00,Albion Street North,2327,Tuesday,36,September,2008
02/09/2008,15:00,Albion Street North,2047,Tuesday,36,September,2008
02/09/2008,16:00,Albion Street North,2114,Tuesday,36,September,2008
02/09/2008,17:00,Albion Street North,1736,Tuesday,36,September,2008
02/09/2008,18:00,Albion Street North,650,Tuesday,36,September,2008
02/09/2008,19:00,Albion Street North,286,Tuesday,36,September,2008
