Date,Hour,LocationName,Count,WeekDay,WeekNum,Month,Year
28/09/2013,10:00,"Briggate at McDonalds	",836,Saturday,39,September,2013
28/09/2013,11:00,"Briggate at McDonalds	",1195,Saturday,39,September,2013
28/09/2013,12:00,"Briggate at McDonalds	",1946,Saturday,39,September,2013
28/09/2013,13:00,"Briggate at McDonalds	",2339,Saturday,39,September,2013
28/09/2013,14:00,"Briggate at McDonalds	",2622,Saturday,39,September,2013
28/09/2013,15:00,"Briggate at McDonalds	",2500,Saturday,39,September,2013
28/09/2013,16:00,"Briggate at McDonalds	",2107,Saturday,39,September,2013
28/09/2013,17:00,"Briggate at McDonalds	",1489,Saturday,39,September,2013
28/09/2013,18:00,"Briggate at McDonalds	",772,Saturday,39,September,2013
28/09/2013,19:00,"Briggate at McDonalds	",593,Saturday,39,September,2013
28/09/2013,20:00,"Briggate at McDonalds	",500,Saturday,39,September,2013
28/09/2013,21:00,"Briggate at McDonalds	",360,Saturday,39,September,2013
28/09/2013,22:00,"Briggate at McDonalds	",338,Saturday,39,September,2013
28/09/2013,23:00,"Briggate at McDonalds	",369,Saturday,39,September,2013
29/09/2013,00:00,"Briggate at McDonalds	",571,Sunday,39,September,2013
29/09/2013,01:00,"Briggate at McDonalds	",463,Sunday,39,September,2013
29/09/2013,02:00,"Briggate at McDonalds	",472,Sunday,39,September,2013
29/09/2013,03:00,"Briggate at McDonalds	",393,Sunday,39,September,2013
29/09/2013,04:00,"Briggate at McDonalds	",216,Sunday,39,September,2013
29/09/2013,05:00,"Briggate at McDonalds	",135,Sunday,39,September,2013
29/09/2013,06:00,"Briggate at McDonalds	",74,Sunday,39,September,2013
29/09/2013,07:00,"Briggate at McDonalds	",101,Sunday,39,September,2013
29/09/2013,08:00,"Briggate at McDonalds	",105,Sunday,39,September,2013
29/09/2013,09:00,"Briggate at McDonalds	",169,Sunday,39,September,2013
29/09/2013,10:00,"Briggate at McDonalds	",457,Sunday,39,September,2013
29/09/2013,11:00,"Briggate at McDonalds	",990,Sunday,39,September,2013
29/09/2013,12:00,"Briggate at McDonalds	",1471,Sunday,39,September,2013
29/09/2013,13:00,"Briggate at McDonalds	",1944,Sunday,39,September,2013
29/09/2013,14:00,"Briggate at McDonalds	",2240,Sunday,39,September,2013
29/09/2013,15:00,"Briggate at McDonalds	",1666,Sunday,39,September,2013
29/09/2013,16:00,"Briggate at McDonalds	",1521,Sunday,39,September,2013
29/09/2013,17:00,"Briggate at McDonalds	",852,Sunday,39,September,2013
29/09/2013,18:00,"Briggate at McDonalds	",364,Sunday,39,September,2013
29/09/2013,19:00,"Briggate at McDonalds	",276,Sunday,39,September,2013
29/09/2013,20:00,"Briggate at McDonalds	",200,Sunday,39,September,2013
29/09/2013,21:00,"Briggate at McDonalds	",148,Sunday,39,September,2013
29/09/2013,22:00,"Briggate at McDonalds	",152,Sunday,39,September,2013
29/09/2013,23:00,"Briggate at McDonalds	",99,Sunday,39,September,2013
30/09/2013,00:00,"Briggate at McDonalds	",80,Monday,40,October,2013
30/09/2013,01:00,"Briggate at McDonalds	",51,Monday,40,October,2013
30/09/2013,02:00,"Briggate at McDonalds	",61,Monday,40,October,2013
30/09/2013,03:00,"Briggate at McDonalds	",42,Monday,40,October,2013
30/09/2013,04:00,"Briggate at McDonalds	",40,Monday,40,October,2013
30/09/2013,05:00,"Briggate at McDonalds	",56,Monday,40,October,2013
30/09/2013,06:00,"Briggate at McDonalds	",151,Monday,40,October,2013
30/09/2013,07:00,"Briggate at McDonalds	",265,Monday,40,October,2013
30/09/2013,08:00,"Briggate at McDonalds	",553,Monday,40,October,2013
30/09/2013,09:00,"Briggate at McDonalds	",578,Monday,40,October,2013
30/09/2013,10:00,"Briggate at McDonalds	",779,Monday,40,October,2013
30/09/2013,11:00,"Briggate at McDonalds	",1216,Monday,40,October,2013
30/09/2013,12:00,"Briggate at McDonalds	",2015,Monday,40,October,2013
30/09/2013,13:00,"Briggate at McDonalds	",1979,Monday,40,October,2013
30/09/2013,14:00,"Briggate at McDonalds	",1879,Monday,40,October,2013
30/09/2013,15:00,"Briggate at McDonalds	",1728,Monday,40,October,2013
30/09/2013,16:00,"Briggate at McDonalds	",1722,Monday,40,October,2013
30/09/2013,17:00,"Briggate at McDonalds	",1515,Monday,40,October,2013
30/09/2013,18:00,"Briggate at McDonalds	",1253,Monday,40,October,2013
30/09/2013,19:00,"Briggate at McDonalds	",1071,Monday,40,October,2013
30/09/2013,20:00,"Briggate at McDonalds	",594,Monday,40,October,2013
30/09/2013,21:00,"Briggate at McDonalds	",730,Monday,40,October,2013
30/09/2013,22:00,"Briggate at McDonalds	",502,Monday,40,October,2013
30/09/2013,23:00,"Briggate at McDonalds	",235,Monday,40,October,2013
01/10/2013,00:00,"Briggate at McDonalds	",109,Tuesday,40,October,2013
01/10/2013,01:00,"Briggate at McDonalds	",99,Tuesday,40,October,2013
01/10/2013,02:00,"Briggate at McDonalds	",60,Tuesday,40,October,2013
01/10/2013,03:00,"Briggate at McDonalds	",47,Tuesday,40,October,2013
01/10/2013,04:00,"Briggate at McDonalds	",50,Tuesday,40,October,2013
01/10/2013,05:00,"Briggate at McDonalds	",54,Tuesday,40,October,2013
01/10/2013,06:00,"Briggate at McDonalds	",118,Tuesday,40,October,2013
01/10/2013,07:00,"Briggate at McDonalds	",315,Tuesday,40,October,2013
01/10/2013,08:00,"Briggate at McDonalds	",546,Tuesday,40,October,2013
01/10/2013,09:00,"Briggate at McDonalds	",585,Tuesday,40,October,2013
01/10/2013,10:00,"Briggate at McDonalds	",1051,Tuesday,40,October,2013
01/10/2013,11:00,"Briggate at McDonalds	",1891,Tuesday,40,October,2013
01/10/2013,12:00,"Briggate at McDonalds	",2292,Tuesday,40,October,2013
01/10/2013,13:00,"Briggate at McDonalds	",2767,Tuesday,40,October,2013
01/10/2013,14:00,"Briggate at McDonalds	",2458,Tuesday,40,October,2013
01/10/2013,15:00,"Briggate at McDonalds	",2222,Tuesday,40,October,2013
01/10/2013,16:00,"Briggate at McDonalds	",2143,Tuesday,40,October,2013
01/10/2013,17:00,"Briggate at McDonalds	",1655,Tuesday,40,October,2013
01/10/2013,18:00,"Briggate at McDonalds	",1070,Tuesday,40,October,2013
01/10/2013,19:00,"Briggate at McDonalds	",535,Tuesday,40,October,2013
01/10/2013,20:00,"Briggate at McDonalds	",337,Tuesday,40,October,2013
01/10/2013,21:00,"Briggate at McDonalds	",302,Tuesday,40,October,2013
01/10/2013,22:00,"Briggate at McDonalds	",237,Tuesday,40,October,2013
01/10/2013,23:00,"Briggate at McDonalds	",192,Tuesday,40,October,2013
02/10/2013,00:00,"Briggate at McDonalds	",145,Wednesday,40,October,2013
02/10/2013,01:00,"Briggate at McDonalds	",113,Wednesday,40,October,2013
02/10/2013,02:00,"Briggate at McDonalds	",135,Wednesday,40,October,2013
02/10/2013,03:00,"Briggate at McDonalds	",124,Wednesday,40,October,2013
02/10/2013,04:00,"Briggate at McDonalds	",50,Wednesday,40,October,2013
02/10/2013,05:00,"Briggate at McDonalds	",61,Wednesday,40,October,2013
02/10/2013,06:00,"Briggate at McDonalds	",121,Wednesday,40,October,2013
02/10/2013,07:00,"Briggate at McDonalds	",215,Wednesday,40,October,2013
02/10/2013,08:00,"Briggate at McDonalds	",599,Wednesday,40,October,2013
02/10/2013,09:00,"Briggate at McDonalds	",689,Wednesday,40,October,2013
02/10/2013,10:00,"Briggate at McDonalds	",736,Wednesday,40,October,2013
02/10/2013,11:00,"Briggate at McDonalds	",942,Wednesday,40,October,2013
02/10/2013,12:00,"Briggate at McDonalds	",1423,Wednesday,40,October,2013
02/10/2013,13:00,"Briggate at McDonalds	",1646,Wednesday,40,October,2013
02/10/2013,14:00,"Briggate at McDonalds	",1528,Wednesday,40,October,2013
02/10/2013,15:00,"Briggate at McDonalds	",1469,Wednesday,40,October,2013
02/10/2013,16:00,"Briggate at McDonalds	",1656,Wednesday,40,October,2013
02/10/2013,17:00,"Briggate at McDonalds	",1369,Wednesday,40,October,2013
02/10/2013,18:00,"Briggate at McDonalds	",807,Wednesday,40,October,2013
02/10/2013,19:00,"Briggate at McDonalds	",496,Wednesday,40,October,2013
02/10/2013,20:00,"Briggate at McDonalds	",385,Wednesday,40,October,2013
02/10/2013,21:00,"Briggate at McDonalds	",283,Wednesday,40,October,2013
02/10/2013,22:00,"Briggate at McDonalds	",247,Wednesday,40,October,2013
02/10/2013,23:00,"Briggate at McDonalds	",146,Wednesday,40,October,2013
03/10/2013,00:00,"Briggate at McDonalds	",80,Thursday,40,October,2013
03/10/2013,01:00,"Briggate at McDonalds	",67,Thursday,40,October,2013
03/10/2013,02:00,"Briggate at McDonalds	",57,Thursday,40,October,2013
03/10/2013,03:00,"Briggate at McDonalds	",56,Thursday,40,October,2013
03/10/2013,04:00,"Briggate at McDonalds	",46,Thursday,40,October,2013
03/10/2013,05:00,"Briggate at McDonalds	",65,Thursday,40,October,2013
03/10/2013,06:00,"Briggate at McDonalds	",118,Thursday,40,October,2013
03/10/2013,07:00,"Briggate at McDonalds	",256,Thursday,40,October,2013
03/10/2013,08:00,"Briggate at McDonalds	",520,Thursday,40,October,2013
03/10/2013,09:00,"Briggate at McDonalds	",618,Thursday,40,October,2013
03/10/2013,10:00,"Briggate at McDonalds	",870,Thursday,40,October,2013
03/10/2013,11:00,"Briggate at McDonalds	",1253,Thursday,40,October,2013
03/10/2013,12:00,"Briggate at McDonalds	",1872,Thursday,40,October,2013
03/10/2013,13:00,"Briggate at McDonalds	",1891,Thursday,40,October,2013
03/10/2013,14:00,"Briggate at McDonalds	",1786,Thursday,40,October,2013
03/10/2013,15:00,"Briggate at McDonalds	",1638,Thursday,40,October,2013
03/10/2013,16:00,"Briggate at McDonalds	",1618,Thursday,40,October,2013
03/10/2013,17:00,"Briggate at McDonalds	",1321,Thursday,40,October,2013
03/10/2013,18:00,"Briggate at McDonalds	",779,Thursday,40,October,2013
03/10/2013,19:00,"Briggate at McDonalds	",510,Thursday,40,October,2013
03/10/2013,20:00,"Briggate at McDonalds	",334,Thursday,40,October,2013
03/10/2013,21:00,"Briggate at McDonalds	",293,Thursday,40,October,2013
03/10/2013,22:00,"Briggate at McDonalds	",270,Thursday,40,October,2013
03/10/2013,23:00,"Briggate at McDonalds	",215,Thursday,40,October,2013
04/10/2013,00:00,"Briggate at McDonalds	",208,Friday,40,October,2013
04/10/2013,01:00,"Briggate at McDonalds	",166,Friday,40,October,2013
04/10/2013,02:00,"Briggate at McDonalds	",207,Friday,40,October,2013
04/10/2013,03:00,"Briggate at McDonalds	",162,Friday,40,October,2013
04/10/2013,04:00,"Briggate at McDonalds	",111,Friday,40,October,2013
04/10/2013,05:00,"Briggate at McDonalds	",93,Friday,40,October,2013
04/10/2013,06:00,"Briggate at McDonalds	",105,Friday,40,October,2013
04/10/2013,07:00,"Briggate at McDonalds	",242,Friday,40,October,2013
04/10/2013,08:00,"Briggate at McDonalds	",499,Friday,40,October,2013
04/10/2013,09:00,"Briggate at McDonalds	",645,Friday,40,October,2013
04/10/2013,10:00,"Briggate at McDonalds	",843,Friday,40,October,2013
04/10/2013,11:00,"Briggate at McDonalds	",1284,Friday,40,October,2013
04/10/2013,12:00,"Briggate at McDonalds	",1838,Friday,40,October,2013
04/10/2013,13:00,"Briggate at McDonalds	",1944,Friday,40,October,2013
04/10/2013,14:00,"Briggate at McDonalds	",1739,Friday,40,October,2013
04/10/2013,15:00,"Briggate at McDonalds	",1943,Friday,40,October,2013
04/10/2013,16:00,"Briggate at McDonalds	",1993,Friday,40,October,2013
04/10/2013,17:00,"Briggate at McDonalds	",1820,Friday,40,October,2013
04/10/2013,18:00,"Briggate at McDonalds	",1502,Friday,40,October,2013
04/10/2013,19:00,"Briggate at McDonalds	",1668,Friday,40,October,2013
04/10/2013,20:00,"Briggate at McDonalds	",1525,Friday,40,October,2013
04/10/2013,21:00,"Briggate at McDonalds	",1582,Friday,40,October,2013
04/10/2013,22:00,"Briggate at McDonalds	",725,Friday,40,October,2013
04/10/2013,23:00,"Briggate at McDonalds	",591,Friday,40,October,2013
05/10/2013,00:00,"Briggate at McDonalds	",488,Saturday,40,October,2013
05/10/2013,01:00,"Briggate at McDonalds	",386,Saturday,40,October,2013
05/10/2013,02:00,"Briggate at McDonalds	",347,Saturday,40,October,2013
05/10/2013,03:00,"Briggate at McDonalds	",345,Saturday,40,October,2013
05/10/2013,04:00,"Briggate at McDonalds	",167,Saturday,40,October,2013
05/10/2013,05:00,"Briggate at McDonalds	",125,Saturday,40,October,2013
05/10/2013,06:00,"Briggate at McDonalds	",98,Saturday,40,October,2013
05/10/2013,07:00,"Briggate at McDonalds	",128,Saturday,40,October,2013
05/10/2013,08:00,"Briggate at McDonalds	",288,Saturday,40,October,2013
05/10/2013,09:00,"Briggate at McDonalds	",606,Saturday,40,October,2013
05/10/2013,10:00,"Briggate at McDonalds	",1133,Saturday,40,October,2013
05/10/2013,11:00,"Briggate at McDonalds	",1723,Saturday,40,October,2013
05/10/2013,12:00,"Briggate at McDonalds	",2659,Saturday,40,October,2013
05/10/2013,13:00,"Briggate at McDonalds	",3289,Saturday,40,October,2013
05/10/2013,14:00,"Briggate at McDonalds	",3483,Saturday,40,October,2013
05/10/2013,15:00,"Briggate at McDonalds	",3208,Saturday,40,October,2013
05/10/2013,16:00,"Briggate at McDonalds	",2981,Saturday,40,October,2013
05/10/2013,17:00,"Briggate at McDonalds	",2180,Saturday,40,October,2013
05/10/2013,18:00,"Briggate at McDonalds	",1333,Saturday,40,October,2013
05/10/2013,19:00,"Briggate at McDonalds	",782,Saturday,40,October,2013
05/10/2013,20:00,"Briggate at McDonalds	",651,Saturday,40,October,2013
05/10/2013,21:00,"Briggate at McDonalds	",537,Saturday,40,October,2013
05/10/2013,22:00,"Briggate at McDonalds	",606,Saturday,40,October,2013
05/10/2013,23:00,"Briggate at McDonalds	",556,Saturday,40,October,2013
06/10/2013,00:00,"Briggate at McDonalds	",502,Sunday,40,October,2013
06/10/2013,01:00,"Briggate at McDonalds	",520,Sunday,40,October,2013
06/10/2013,02:00,"Briggate at McDonalds	",469,Sunday,40,October,2013
06/10/2013,03:00,"Briggate at McDonalds	",398,Sunday,40,October,2013
06/10/2013,04:00,"Briggate at McDonalds	",220,Sunday,40,October,2013
06/10/2013,05:00,"Briggate at McDonalds	",143,Sunday,40,October,2013
06/10/2013,06:00,"Briggate at McDonalds	",82,Sunday,40,October,2013
06/10/2013,07:00,"Briggate at McDonalds	",103,Sunday,40,October,2013
06/10/2013,08:00,"Briggate at McDonalds	",202,Sunday,40,October,2013
06/10/2013,09:00,"Briggate at McDonalds	",284,Sunday,40,October,2013
06/10/2013,10:00,"Briggate at McDonalds	",480,Sunday,40,October,2013
06/10/2013,11:00,"Briggate at McDonalds	",801,Sunday,40,October,2013
06/10/2013,12:00,"Briggate at McDonalds	",1853,Sunday,40,October,2013
06/10/2013,13:00,"Briggate at McDonalds	",2903,Sunday,40,October,2013
06/10/2013,14:00,"Briggate at McDonalds	",2767,Sunday,40,October,2013
06/10/2013,15:00,"Briggate at McDonalds	",1671,Sunday,40,October,2013
06/10/2013,16:00,"Briggate at McDonalds	",1678,Sunday,40,October,2013
06/10/2013,17:00,"Briggate at McDonalds	",920,Sunday,40,October,2013
06/10/2013,18:00,"Briggate at McDonalds	",545,Sunday,40,October,2013
06/10/2013,19:00,"Briggate at McDonalds	",335,Sunday,40,October,2013
06/10/2013,20:00,"Briggate at McDonalds	",252,Sunday,40,October,2013
06/10/2013,21:00,"Briggate at McDonalds	",210,Sunday,40,October,2013
06/10/2013,22:00,"Briggate at McDonalds	",181,Sunday,40,October,2013
06/10/2013,23:00,"Briggate at McDonalds	",119,Sunday,40,October,2013
07/10/2013,00:00,"Briggate at McDonalds	",76,Monday,41,October,2013
07/10/2013,01:00,"Briggate at McDonalds	",88,Monday,41,October,2013
07/10/2013,02:00,"Briggate at McDonalds	",78,Monday,41,October,2013
07/10/2013,03:00,"Briggate at McDonalds	",58,Monday,41,October,2013
07/10/2013,04:00,"Briggate at McDonalds	",39,Monday,41,October,2013
07/10/2013,05:00,"Briggate at McDonalds	",40,Monday,41,October,2013
07/10/2013,06:00,"Briggate at McDonalds	",109,Monday,41,October,2013
07/10/2013,07:00,"Briggate at McDonalds	",256,Monday,41,October,2013
07/10/2013,08:00,"Briggate at McDonalds	",521,Monday,41,October,2013
07/10/2013,09:00,"Briggate at McDonalds	",664,Monday,41,October,2013
07/10/2013,10:00,"Briggate at McDonalds	",849,Monday,41,October,2013
07/10/2013,11:00,"Briggate at McDonalds	",1184,Monday,41,October,2013
07/10/2013,12:00,"Briggate at McDonalds	",1814,Monday,41,October,2013
07/10/2013,13:00,"Briggate at McDonalds	",1935,Monday,41,October,2013
07/10/2013,14:00,"Briggate at McDonalds	",1662,Monday,41,October,2013
07/10/2013,15:00,"Briggate at McDonalds	",1694,Monday,41,October,2013
07/10/2013,16:00,"Briggate at McDonalds	",1715,Monday,41,October,2013
07/10/2013,17:00,"Briggate at McDonalds	",1656,Monday,41,October,2013
07/10/2013,18:00,"Briggate at McDonalds	",988,Monday,41,October,2013
07/10/2013,19:00,"Briggate at McDonalds	",566,Monday,41,October,2013
07/10/2013,20:00,"Briggate at McDonalds	",251,Monday,41,October,2013
07/10/2013,21:00,"Briggate at McDonalds	",226,Monday,41,October,2013
07/10/2013,22:00,"Briggate at McDonalds	",237,Monday,41,October,2013
07/10/2013,23:00,"Briggate at McDonalds	",140,Monday,41,October,2013
08/10/2013,00:00,"Briggate at McDonalds	",112,Tuesday,41,October,2013
08/10/2013,01:00,"Briggate at McDonalds	",110,Tuesday,41,October,2013
08/10/2013,02:00,"Briggate at McDonalds	",102,Tuesday,41,October,2013
08/10/2013,03:00,"Briggate at McDonalds	",87,Tuesday,41,October,2013
08/10/2013,04:00,"Briggate at McDonalds	",50,Tuesday,41,October,2013
08/10/2013,05:00,"Briggate at McDonalds	",51,Tuesday,41,October,2013
08/10/2013,06:00,"Briggate at McDonalds	",139,Tuesday,41,October,2013
08/10/2013,07:00,"Briggate at McDonalds	",268,Tuesday,41,October,2013
08/10/2013,08:00,"Briggate at McDonalds	",532,Tuesday,41,October,2013
08/10/2013,09:00,"Briggate at McDonalds	",625,Tuesday,41,October,2013
08/10/2013,10:00,"Briggate at McDonalds	",840,Tuesday,41,October,2013
08/10/2013,11:00,"Briggate at McDonalds	",1304,Tuesday,41,October,2013
08/10/2013,12:00,"Briggate at McDonalds	",1986,Tuesday,41,October,2013
08/10/2013,13:00,"Briggate at McDonalds	",2058,Tuesday,41,October,2013
08/10/2013,14:00,"Briggate at McDonalds	",1721,Tuesday,41,October,2013
08/10/2013,15:00,"Briggate at McDonalds	",1450,Tuesday,41,October,2013
08/10/2013,16:00,"Briggate at McDonalds	",1814,Tuesday,41,October,2013
08/10/2013,17:00,"Briggate at McDonalds	",1573,Tuesday,41,October,2013
08/10/2013,18:00,"Briggate at McDonalds	",980,Tuesday,41,October,2013
08/10/2013,19:00,"Briggate at McDonalds	",543,Tuesday,41,October,2013
08/10/2013,20:00,"Briggate at McDonalds	",387,Tuesday,41,October,2013
08/10/2013,21:00,"Briggate at McDonalds	",261,Tuesday,41,October,2013
08/10/2013,22:00,"Briggate at McDonalds	",288,Tuesday,41,October,2013
08/10/2013,23:00,"Briggate at McDonalds	",214,Tuesday,41,October,2013
09/10/2013,00:00,"Briggate at McDonalds	",182,Wednesday,41,October,2013
09/10/2013,01:00,"Briggate at McDonalds	",165,Wednesday,41,October,2013
09/10/2013,02:00,"Briggate at McDonalds	",184,Wednesday,41,October,2013
09/10/2013,03:00,"Briggate at McDonalds	",124,Wednesday,41,October,2013
09/10/2013,04:00,"Briggate at McDonalds	",111,Wednesday,41,October,2013
09/10/2013,05:00,"Briggate at McDonalds	",69,Wednesday,41,October,2013
09/10/2013,06:00,"Briggate at McDonalds	",111,Wednesday,41,October,2013
09/10/2013,07:00,"Briggate at McDonalds	",244,Wednesday,41,October,2013
09/10/2013,08:00,"Briggate at McDonalds	",481,Wednesday,41,October,2013
09/10/2013,09:00,"Briggate at McDonalds	",641,Wednesday,41,October,2013
09/10/2013,10:00,"Briggate at McDonalds	",891,Wednesday,41,October,2013
09/10/2013,11:00,"Briggate at McDonalds	",1173,Wednesday,41,October,2013
09/10/2013,12:00,"Briggate at McDonalds	",1831,Wednesday,41,October,2013
09/10/2013,13:00,"Briggate at McDonalds	",1795,Wednesday,41,October,2013
09/10/2013,14:00,"Briggate at McDonalds	",1677,Wednesday,41,October,2013
09/10/2013,15:00,"Briggate at McDonalds	",1360,Wednesday,41,October,2013
09/10/2013,16:00,"Briggate at McDonalds	",1751,Wednesday,41,October,2013
09/10/2013,17:00,"Briggate at McDonalds	",1439,Wednesday,41,October,2013
09/10/2013,18:00,"Briggate at McDonalds	",903,Wednesday,41,October,2013
09/10/2013,19:00,"Briggate at McDonalds	",400,Wednesday,41,October,2013
09/10/2013,20:00,"Briggate at McDonalds	",412,Wednesday,41,October,2013
09/10/2013,21:00,"Briggate at McDonalds	",370,Wednesday,41,October,2013
09/10/2013,22:00,"Briggate at McDonalds	",230,Wednesday,41,October,2013
09/10/2013,23:00,"Briggate at McDonalds	",153,Wednesday,41,October,2013
10/10/2013,00:00,"Briggate at McDonalds	",72,Thursday,41,October,2013
10/10/2013,01:00,"Briggate at McDonalds	",72,Thursday,41,October,2013
10/10/2013,02:00,"Briggate at McDonalds	",58,Thursday,41,October,2013
10/10/2013,03:00,"Briggate at McDonalds	",46,Thursday,41,October,2013
10/10/2013,04:00,"Briggate at McDonalds	",31,Thursday,41,October,2013
10/10/2013,05:00,"Briggate at McDonalds	",59,Thursday,41,October,2013
10/10/2013,06:00,"Briggate at McDonalds	",113,Thursday,41,October,2013
10/10/2013,07:00,"Briggate at McDonalds	",294,Thursday,41,October,2013
10/10/2013,08:00,"Briggate at McDonalds	",510,Thursday,41,October,2013
10/10/2013,09:00,"Briggate at McDonalds	",517,Thursday,41,October,2013
10/10/2013,10:00,"Briggate at McDonalds	",875,Thursday,41,October,2013
10/10/2013,11:00,"Briggate at McDonalds	",1136,Thursday,41,October,2013
10/10/2013,12:00,"Briggate at McDonalds	",1678,Thursday,41,October,2013
10/10/2013,13:00,"Briggate at McDonalds	",2066,Thursday,41,October,2013
10/10/2013,14:00,"Briggate at McDonalds	",1660,Thursday,41,October,2013
10/10/2013,15:00,"Briggate at McDonalds	",1484,Thursday,41,October,2013
10/10/2013,16:00,"Briggate at McDonalds	",1756,Thursday,41,October,2013
10/10/2013,17:00,"Briggate at McDonalds	",1560,Thursday,41,October,2013
10/10/2013,18:00,"Briggate at McDonalds	",1075,Thursday,41,October,2013
10/10/2013,19:00,"Briggate at McDonalds	",707,Thursday,41,October,2013
10/10/2013,20:00,"Briggate at McDonalds	",405,Thursday,41,October,2013
10/10/2013,21:00,"Briggate at McDonalds	",346,Thursday,41,October,2013
10/10/2013,22:00,"Briggate at McDonalds	",305,Thursday,41,October,2013
10/10/2013,23:00,"Briggate at McDonalds	",346,Thursday,41,October,2013
11/10/2013,00:00,"Briggate at McDonalds	",201,Friday,41,October,2013
11/10/2013,01:00,"Briggate at McDonalds	",135,Friday,41,October,2013
11/10/2013,02:00,"Briggate at McDonalds	",144,Friday,41,October,2013
11/10/2013,03:00,"Briggate at McDonalds	",95,Friday,41,October,2013
11/10/2013,04:00,"Briggate at McDonalds	",69,Friday,41,October,2013
11/10/2013,05:00,"Briggate at McDonalds	",97,Friday,41,October,2013
11/10/2013,06:00,"Briggate at McDonalds	",179,Friday,41,October,2013
11/10/2013,07:00,"Briggate at McDonalds	",280,Friday,41,October,2013
11/10/2013,08:00,"Briggate at McDonalds	",491,Friday,41,October,2013
11/10/2013,09:00,"Briggate at McDonalds	",634,Friday,41,October,2013
11/10/2013,10:00,"Briggate at McDonalds	",877,Friday,41,October,2013
11/10/2013,11:00,"Briggate at McDonalds	",1352,Friday,41,October,2013
11/10/2013,12:00,"Briggate at McDonalds	",1961,Friday,41,October,2013
11/10/2013,13:00,"Briggate at McDonalds	",2048,Friday,41,October,2013
11/10/2013,14:00,"Briggate at McDonalds	",1883,Friday,41,October,2013
11/10/2013,15:00,"Briggate at McDonalds	",2017,Friday,41,October,2013
11/10/2013,16:00,"Briggate at McDonalds	",2094,Friday,41,October,2013
11/10/2013,17:00,"Briggate at McDonalds	",1574,Friday,41,October,2013
11/10/2013,18:00,"Briggate at McDonalds	",1002,Friday,41,October,2013
11/10/2013,19:00,"Briggate at McDonalds	",668,Friday,41,October,2013
11/10/2013,20:00,"Briggate at McDonalds	",425,Friday,41,October,2013
11/10/2013,21:00,"Briggate at McDonalds	",437,Friday,41,October,2013
11/10/2013,22:00,"Briggate at McDonalds	",391,Friday,41,October,2013
11/10/2013,23:00,"Briggate at McDonalds	",356,Friday,41,October,2013
12/10/2013,00:00,"Briggate at McDonalds	",355,Saturday,41,October,2013
12/10/2013,01:00,"Briggate at McDonalds	",244,Saturday,41,October,2013
12/10/2013,02:00,"Briggate at McDonalds	",211,Saturday,41,October,2013
12/10/2013,03:00,"Briggate at McDonalds	",177,Saturday,41,October,2013
12/10/2013,04:00,"Briggate at McDonalds	",75,Saturday,41,October,2013
12/10/2013,05:00,"Briggate at McDonalds	",64,Saturday,41,October,2013
12/10/2013,06:00,"Briggate at McDonalds	",91,Saturday,41,October,2013
12/10/2013,07:00,"Briggate at McDonalds	",115,Saturday,41,October,2013
12/10/2013,08:00,"Briggate at McDonalds	",272,Saturday,41,October,2013
12/10/2013,09:00,"Briggate at McDonalds	",544,Saturday,41,October,2013
12/10/2013,10:00,"Briggate at McDonalds	",1027,Saturday,41,October,2013
12/10/2013,11:00,"Briggate at McDonalds	",1663,Saturday,41,October,2013
12/10/2013,12:00,"Briggate at McDonalds	",2329,Saturday,41,October,2013
12/10/2013,13:00,"Briggate at McDonalds	",3028,Saturday,41,October,2013
12/10/2013,14:00,"Briggate at McDonalds	",3370,Saturday,41,October,2013
12/10/2013,15:00,"Briggate at McDonalds	",3439,Saturday,41,October,2013
12/10/2013,16:00,"Briggate at McDonalds	",2906,Saturday,41,October,2013
12/10/2013,17:00,"Briggate at McDonalds	",1879,Saturday,41,October,2013
12/10/2013,18:00,"Briggate at McDonalds	",1015,Saturday,41,October,2013
12/10/2013,19:00,"Briggate at McDonalds	",529,Saturday,41,October,2013
12/10/2013,20:00,"Briggate at McDonalds	",395,Saturday,41,October,2013
12/10/2013,21:00,"Briggate at McDonalds	",349,Saturday,41,October,2013
12/10/2013,22:00,"Briggate at McDonalds	",402,Saturday,41,October,2013
12/10/2013,23:00,"Briggate at McDonalds	",297,Saturday,41,October,2013
13/10/2013,00:00,"Briggate at McDonalds	",316,Sunday,41,October,2013
13/10/2013,01:00,"Briggate at McDonalds	",279,Sunday,41,October,2013
13/10/2013,02:00,"Briggate at McDonalds	",347,Sunday,41,October,2013
13/10/2013,03:00,"Briggate at McDonalds	",274,Sunday,41,October,2013
13/10/2013,04:00,"Briggate at McDonalds	",103,Sunday,41,October,2013
13/10/2013,05:00,"Briggate at McDonalds	",70,Sunday,41,October,2013
13/10/2013,06:00,"Briggate at McDonalds	",60,Sunday,41,October,2013
13/10/2013,07:00,"Briggate at McDonalds	",69,Sunday,41,October,2013
13/10/2013,08:00,"Briggate at McDonalds	",108,Sunday,41,October,2013
13/10/2013,09:00,"Briggate at McDonalds	",169,Sunday,41,October,2013
13/10/2013,10:00,"Briggate at McDonalds	",451,Sunday,41,October,2013
13/10/2013,11:00,"Briggate at McDonalds	",752,Sunday,41,October,2013
13/10/2013,12:00,"Briggate at McDonalds	",1237,Sunday,41,October,2013
13/10/2013,13:00,"Briggate at McDonalds	",1483,Sunday,41,October,2013
